pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2024-05-27,98.4,-1.83,5.6,"Doval, Camilo",656941,666808,,ball,,,,,11,"Kyle Schwarber grounds out, pitcher Camilo Doval to first baseman Wilmer Flores.",R,L,R,SF,PHI,B,,,0,0,2024,-0.75,0.3,-2.74,3.33,669016,,,2,9,Top,,,,,,,-0.7281136295966073,-143.3466061670154,-1.4017012772627622,-10.181729036390385,32.443002268091725,-27.94288998206419,3.45,1.79,,,,98.8,2183,6.4,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.07,,,,,,,,77,1,Sinker,8,4,4,8,4,8,4,8,Standard,Standard,212,0.0,0.032,,,,-0.032,,4,-4,0.996,0.004,26,31,27,31,1,4,2,1,6,1,2.05,0.75,-0.75,20.9
FC,2024-05-27,97.6,-1.65,5.57,"Doval, Camilo",665019,666808,field_out,hit_into_play,,,,,4,Kody Clemens flies out sharply to center fielder Luis Matos.   Brandon Marsh to 3rd.,R,L,R,SF,PHI,X,8,fly_ball,3,1,2024,-0.53,0.92,-0.57,2.59,,669016,,1,9,Top,107.59,59.28,,,,,4.100110270978099,-142.1190675381198,-4.70714925366827,-8.06930191865657,29.53309248616089,-18.791075443366505,3.58,1.73,349,102.0,38,97.9,2288,6.2,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.28,0.303,0.593,0.0,1,0,0,5,76,5,Cutter,8,4,4,8,4,8,4,8,Standard,Standard,207,0.011,-0.363,71.9,7.6,1.155,0.363,102.0,4,-4,0.985,0.015,26,28,27,28,1,0,2,1,6,1,1.45,0.53,-0.53,18.3
FC,2024-05-27,98.9,-1.63,5.54,"Doval, Camilo",665019,666808,,called_strike,,,,,5,Kody Clemens flies out sharply to center fielder Luis Matos.   Brandon Marsh to 3rd.,R,L,R,SF,PHI,S,,,3,0,2024,-0.7,1.16,-0.25,2.33,,669016,,1,9,Top,,,,,,,5.364465195908264,-143.90006864736327,-6.078855590697052,-10.882659358587851,29.98902674356557,-14.776561054117124,3.49,1.74,,,,99.2,2440,6.2,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.27,,,,,,,,76,4,Cutter,8,4,4,8,4,8,4,8,Standard,Standard,228,0.0,-0.052,,,,0.052,,4,-4,0.985,0.015,26,28,27,28,1,0,2,1,6,1,1.15,0.7,-0.7,17.3
SL,2024-05-27,89.2,-1.54,5.68,"Doval, Camilo",665019,666808,,ball,,,,,14,Kody Clemens flies out sharply to center fielder Luis Matos.   Brandon Marsh to 3rd.,R,L,R,SF,PHI,B,,,2,0,2024,0.44,-0.08,0.48,1.44,,669016,,1,9,Top,,,,,,,4.050545991288472,-130.02136893712293,-4.326530231742618,4.288078009957733,23.616591702008815,-32.523780237284896,3.54,1.82,,,,90.0,2532,6.4,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.1,,,,,,,,76,3,Slider,8,4,4,8,4,8,4,8,Standard,Standard,73,0.0,0.083,,,,-0.083,,4,-4,0.985,0.015,26,28,27,28,1,0,2,1,6,1,2.91,-0.44,0.44,22.7
SL,2024-05-27,88.6,-1.46,5.65,"Doval, Camilo",665019,666808,,ball,,,,,13,Kody Clemens flies out sharply to center fielder Luis Matos.   Brandon Marsh to 3rd.,R,L,R,SF,PHI,B,,,1,0,2024,0.64,-0.27,-1.26,1.47,,669016,,1,9,Top,,,,,,,-0.8482706950009123,-129.02696332872267,-3.596166642383146,7.334379499552179,27.15347367532594,-34.61728452547842,3.58,1.81,,,,88.4,2456,6.1,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.36,,,,,,,,76,2,Slider,8,4,4,8,4,8,4,8,Standard,Standard,95,0.0,0.042,,,,-0.042,,4,-4,0.985,0.015,26,28,27,28,1,0,2,1,6,1,3.17,-0.64,0.64,22.2
SI,2024-05-27,98.6,-1.79,5.51,"Doval, Camilo",665019,666808,,ball,,,,,13,Kody Clemens flies out sharply to center fielder Luis Matos.   Brandon Marsh to 3rd.,R,L,R,SF,PHI,B,,,0,0,2024,-1.01,0.44,-1.27,2.15,,669016,,1,9,Top,,,,,,,3.763527793385224,-143.5453514551838,-4.7151633433771165,-14.882898587357426,32.28975857198693,-25.25053933365299,3.55,1.83,,,,98.8,2336,6.3,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.18,,,,,,,,76,1,Sinker,8,4,4,8,4,8,4,8,Standard,Standard,220,0.0,0.027,,,,-0.027,,4,-4,0.985,0.015,26,28,27,28,1,0,2,1,6,1,1.9,1.01,-1.01,16.5
FC,2024-05-27,99.1,-1.87,5.45,"Doval, Camilo",669016,666808,double,hit_into_play,,,,,8,Brandon Marsh doubles (5) on a sharp fly ball to left fielder Heliot Ramos.,R,L,R,SF,PHI,X,7,fly_ball,3,1,2024,-0.61,0.85,0.15,1.54,,,,1,9,Top,60.14,41.99,,,,,6.955671534267864,-143.8989332670267,-7.155557322508546,-10.230576775501804,36.601791573227395,-18.812041395987364,3.12,1.52,365,106.3,24,98.5,2363,6.3,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.2,0.909,1.718,1.25,1,1,1,6,75,5,Cutter,8,4,4,8,4,8,4,8,Standard,Standard,223,-0.01,0.488,74.3,7.3,3.271,-0.488,106.3,4,-4,0.995,0.005,26,26,27,27,1,0,2,1,6,1,1.5,0.61,-0.61,14.2
SL,2024-05-27,89.4,-1.53,5.65,"Doval, Camilo",669016,666808,,ball,,,,,14,Brandon Marsh doubles (5) on a sharp fly ball to left fielder Heliot Ramos.,R,L,R,SF,PHI,B,,,2,1,2024,0.15,0.21,0.68,1.31,,,,1,9,Top,,,,,,,5.080032643722464,-130.00163210378253,-4.980477856949233,0.4284268666897433,32.31716267939751,-28.864503283916015,3.12,1.57,,,,88.3,2480,6.0,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.46,,,,,,,,75,4,Slider,8,4,4,8,4,8,4,8,Standard,Standard,94,0.0,0.122,,,,-0.122,,4,-4,0.995,0.005,26,26,27,27,1,0,2,1,6,1,2.69,-0.15,0.15,22.6
SL,2024-05-27,88.6,-1.6,5.61,"Doval, Camilo",669016,666808,,ball,,,,,13,Brandon Marsh doubles (5) on a sharp fly ball to left fielder Heliot Ramos.,R,L,R,SF,PHI,B,,,1,1,2024,0.24,0.11,-1.73,1.64,,,,1,9,Top,,,,,,,-0.8175091898960297,-128.9447710032793,-3.835237787019015,2.898119758796972,28.6964862220466,-30.293057408467167,3.2,1.51,,,,88.2,2483,6.2,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.28,,,,,,,,75,3,Slider,8,4,4,8,4,8,4,8,Standard,Standard,81,0.0,0.059,,,,-0.059,,4,-4,0.995,0.005,26,26,27,27,1,0,2,1,6,1,2.81,-0.24,0.24,18.6
FC,2024-05-27,95.0,-1.62,5.35,"Doval, Camilo",669016,666808,,ball,,,,,14,Brandon Marsh doubles (5) on a sharp fly ball to left fielder Heliot Ramos.,R,L,R,SF,PHI,B,,,0,1,2024,-0.73,1.03,1.32,0.4,,,,1,9,Top,,,,,,,9.340225082980528,-137.84173745531433,-9.624100817878626,-11.317010916496224,29.978550999685027,-17.030139066068212,3.12,1.58,,,,95.2,2101,6.5,745338,672275,527038,642731,656305,689172,671218,682641,573262,53.98,,,,,,,,75,2,Cutter,8,4,4,8,4,8,4,8,Standard,Standard,236,0.0,0.024,,,,-0.024,,4,-4,0.995,0.005,26,26,27,27,1,0,2,1,6,1,1.51,0.73,-0.73,24.0
SL,2024-05-27,89.2,-1.52,5.64,"Doval, Camilo",669016,666808,,called_strike,,,,,6,Brandon Marsh doubles (5) on a sharp fly ball to left fielder Heliot Ramos.,R,L,R,SF,PHI,S,,,0,0,2024,0.4,0.03,0.41,2.22,,,,1,9,Top,,,,,,,3.8850231826878354,-129.79085327601547,-2.3943729502451268,3.6602981712953992,29.0149106415618,-31.55628599863506,3.12,1.5,,,,88.8,2525,6.2,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.29,,,,,,,,75,1,Slider,8,4,4,8,4,8,4,8,Standard,Standard,78,0.0,-0.037,,,,0.037,,4,-4,0.995,0.005,26,26,27,27,1,0,2,1,6,1,2.85,-0.4,0.4,21.9
SL,2024-05-27,89.4,-1.58,5.68,"Doval, Camilo",681082,666808,field_out,hit_into_play,,,,,8,Bryson Stott flies out to left fielder Heliot Ramos.,R,L,R,SF,PHI,X,7,fly_ball,1,1,2024,0.02,0.02,0.09,1.89,,,,0,9,Top,80.52,107.11,,,,,4.056480910502657,-130.05735998354024,-3.3451732701490298,-0.6596178920152621,28.95179340494456,-31.385693877786455,3.25,1.55,255,81.2,41,88.6,2437,6.0,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.55,0.009,0.008,0.0,1,0,0,3,74,3,Slider,8,4,4,8,4,8,4,8,Standard,Standard,79,0.008,-0.243,65.4,7.2,0.009,0.243,88.0,4,-4,0.987,0.013,26,26,27,27,1,0,2,1,6,1,2.84,-0.02,0.02,24.5
FC,2024-05-27,100.7,-1.74,5.63,"Doval, Camilo",681082,666808,,ball,,,,,11,Bryson Stott flies out to left fielder Heliot Ramos.,R,L,R,SF,PHI,B,,,0,1,2024,-0.49,0.94,-1.26,2.74,,,,0,9,Top,,,,,,,2.5139879624601846,-146.73519085041468,-4.937716591617172,-7.708522850665036,32.40131121457006,-17.654546911066742,3.19,1.55,,,,101.0,2421,6.2,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.27,,,,,,,,74,2,Cutter,8,4,4,8,4,8,4,8,Standard,Standard,220,0.0,0.025,,,,-0.025,,4,-4,0.987,0.013,26,26,27,27,1,0,2,1,6,1,1.29,0.49,-0.49,22.4
FC,2024-05-27,100.6,-1.69,5.58,"Doval, Camilo",681082,666808,,called_strike,,,,,4,Bryson Stott flies out to left fielder Heliot Ramos.,R,L,R,SF,PHI,S,,,0,0,2024,-0.78,0.96,-0.61,2.36,,,,0,9,Top,,,,,,,4.823988368580783,-146.48662759560054,-5.926256142951634,-12.357159643174198,31.398042520986415,-17.163202524487595,3.25,1.59,,,,101.0,2362,6.3,745338,672275,527038,642731,656305,689172,671218,682641,573262,54.24,,,,,,,,74,1,Cutter,8,4,4,8,4,8,4,8,Standard,Standard,225,0.0,-0.037,,,,0.037,,4,-4,0.987,0.013,26,26,27,27,1,0,2,1,6,1,1.27,0.78,-0.78,17.6
SI,2024-05-25,100.1,-1.71,5.38,"Doval, Camilo",664056,666808,field_out,hit_into_play,,,,,2,Harrison Bader flies out to right fielder Mike Yastrzemski.,R,R,R,NYM,SF,X,9,fly_ball,0,0,2024,-0.74,0.47,0.06,2.71,,624413,,2,10,Bot,192.1,120.86,,,,,6.630902523745469,-145.70759387405414,-3.1508687886917075,-12.00622595563469,33.09930523652384,-24.912573804254404,3.08,1.48,254,85.8,48,100.5,2538,6.4,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.07,0.006,0.006,0.0,1,0,0,3,84,1,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,216,-0.001,-0.301,70.9,6.5,0.006,0.301,88.0,-5,-5,0.001,0.001,26,30,27,30,1,2,1,1,2,1,1.8,0.74,0.74,17.5
FC,2024-05-25,100.5,-1.74,5.42,"Doval, Camilo",502110,666808,strikeout,swinging_strike,,,,,14,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,2,,1,2,2024,-0.27,0.95,1.03,2.48,,624413,,1,10,Bot,,,,,,,8.318111497797993,-146.24693362106814,-5.121290890616853,-5.669389003478919,31.53881123048879,-17.46577994637774,3.74,1.75,,,,101.1,2736,6.4,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.05,,0.0,0.0,1,0,0,,83,4,Cutter,2,7,2,7,7,2,2,7,Strategic,Standard,218,-0.006,-0.198,76.7,8.2,,0.198,,-5,-5,0.007,0.007,26,36,27,37,1,4,1,1,2,1,1.29,0.27,0.27,21.0
SL,2024-05-25,89.1,-1.66,5.43,"Doval, Camilo",502110,666808,,foul,,,,,8,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,,,1,1,2024,0.35,0.1,0.05,1.99,,624413,,1,10,Bot,,,,,,,3.4746367218626286,-129.71639699612638,-2.65314857436923,3.254416508955251,27.17376501581925,-30.697885297581426,3.74,1.75,3,,-38,89.2,2612,6.3,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.17,,,,,,,,83,3,Slider,2,7,2,7,7,2,2,7,Strategic,Standard,72,0.0,-0.062,81.4,8.7,,0.062,,-5,-5,0.007,0.007,26,36,27,37,1,4,1,1,2,1,2.77,-0.35,-0.35,22.8
SI,2024-05-25,98.6,-1.69,5.39,"Doval, Camilo",502110,666808,,foul,,,,,6,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,,,1,0,2024,-0.78,0.14,0.32,2.79,,624413,,1,10,Bot,,,,,,,7.2862102240631215,-143.47059258152348,-1.9509252745316643,-12.516288845088818,33.48941319015196,-29.97282125190105,3.74,1.75,278,93.3,45,98.7,2549,6.4,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.14,,,,,,,,83,2,Sinker,2,7,2,7,7,2,2,7,Strategic,Standard,233,0.0,-0.043,76.8,8.2,,0.043,93.3,-5,-5,0.007,0.007,26,36,27,37,1,4,1,1,2,1,2.2,0.78,0.78,17.7
SI,2024-05-25,100.4,-1.71,5.34,"Doval, Camilo",502110,666808,,ball,,,,,14,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,B,,,0,0,2024,-0.93,0.0,0.65,1.77,,624413,,1,10,Bot,,,,,,,8.693656482422105,-145.91339942751085,-4.4980072517545215,-15.286456979346363,34.99294702767516,-31.33978349841967,3.76,1.94,,,,100.2,2436,6.3,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.2,,,,,,,,83,1,Sinker,2,7,2,7,7,2,2,7,Strategic,Standard,226,0.0,0.027,,,,-0.027,,-5,-5,0.007,0.007,26,36,27,37,1,4,1,1,2,1,2.27,0.93,0.93,16.8
FC,2024-05-25,102.0,-1.79,5.45,"Doval, Camilo",607043,666808,strikeout,swinging_strike,,,,,8,Brandon Nimmo strikes out swinging.,R,L,R,NYM,SF,S,2,,1,2,2024,-0.78,1.03,0.06,1.84,,624413,,0,10,Bot,,,,,,,7.105888992811681,-148.25488412742484,-7.355878787806228,-13.228365393105996,35.33190722296387,-15.456591341957202,3.5,1.7,,,,102.2,2550,6.4,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.07,,0.0,0.0,1,0,0,,82,4,Cutter,2,7,2,7,7,2,2,7,Standard,Standard,224,-0.011,-0.238,74.5,6.7,,0.238,,-5,-5,0.018,0.018,26,31,27,31,1,4,1,1,2,1,1.17,0.78,-0.78,19.3
SL,2024-05-25,90.0,-1.61,5.47,"Doval, Camilo",607043,666808,,called_strike,,,,,7,Brandon Nimmo strikes out swinging.,R,L,R,NYM,SF,S,,,1,1,2024,0.29,0.28,-0.48,2.24,,624413,,0,10,Bot,,,,,,,2.1585743706903675,-131.1258479789028,-2.636738430933504,2.941016492888874,27.496365818726847,-28.64988393455978,3.44,1.7,,,,89.6,2562,6.0,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.52,,,,,,,,82,3,Slider,2,7,2,7,7,2,2,7,Standard,Standard,115,0.0,-0.072,,,,0.072,,-5,-5,0.018,0.018,26,31,27,31,1,4,1,1,2,1,2.53,-0.29,0.29,21.2
SI,2024-05-25,98.2,-1.73,5.27,"Doval, Camilo",607043,666808,,called_strike,,,,,8,Brandon Nimmo strikes out swinging.,R,L,R,NYM,SF,S,,,1,0,2024,-1.05,0.51,-0.14,1.89,,624413,,0,10,Bot,,,,,,,6.731082939110851,-142.84176743985597,-4.84993349014806,-15.90275916794781,34.1495502167664,-24.258008218929493,3.41,1.7,,,,98.0,2400,6.3,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.21,,,,,,,,82,2,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,226,0.0,-0.036,,,,0.036,,-5,-5,0.018,0.018,26,31,27,31,1,4,1,1,2,1,1.86,1.05,-1.05,14.7
FC,2024-05-25,100.8,-2.05,5.29,"Doval, Camilo",607043,666808,,ball,,,,,14,Brandon Nimmo strikes out swinging.,R,L,R,NYM,SF,B,,,0,0,2024,-0.58,0.98,1.29,1.4,,624413,,0,10,Bot,,,,,,,10.6127983744526,-146.27186628758474,-7.810487119170333,-10.698755861131335,33.186425333751714,-16.33184105621361,3.46,1.74,,,,100.8,2498,6.3,745823,592200,689172,642731,656305,682617,663630,682641,573262,54.15,,,,,,,,82,1,Cutter,2,7,2,7,7,2,2,7,Standard,Standard,233,0.0,0.038,,,,-0.038,,-5,-5,0.018,0.018,26,31,27,31,1,4,1,1,2,1,1.26,0.58,-0.58,17.1
FC,2024-05-24,98.1,-1.63,5.34,"Doval, Camilo",668901,666808,field_out,hit_into_play,,,,,3,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,X,5,ground_ball,3,2,2024,-0.14,0.83,0.38,3.22,596019,621438,607043,2,9,Bot,108.42,175.1,,,,,5.8277449521243705,-142.8008936460713,-2.212182629656155,-3.2913264900188333,32.20148748172205,-20.527275334304186,3.66,1.68,2,66.8,-55,98.9,2503,6.7,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.85,0.266,0.226,0.0,1,0,0,2,79,6,Cutter,7,8,7,8,8,7,7,8,Standard,Standard,223,-0.271,-0.371,74.2,7.8,0.269,0.371,88.0,-1,-1,0.271,0.271,26,24,27,25,1,4,2,2,1,4,1.53,0.14,0.14,17.1
FC,2024-05-24,97.7,-1.57,5.23,"Doval, Camilo",668901,666808,,swinging_strike,,,,,1,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,S,,,3,1,2024,-0.37,0.9,-0.38,3.17,596019,621438,607043,2,9,Bot,,,,,,,4.048154817631227,-142.37741304847924,-2.1627530915723345,-5.912062677199296,31.438809236936752,-19.62127718056815,3.66,1.68,,,,98.1,2545,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.13,,,,,,,,79,5,Cutter,7,8,7,8,8,7,7,8,Standard,Standard,218,0.0,-0.07,77.2,7.8,,0.07,,-1,-1,0.271,0.271,26,24,27,25,1,4,2,2,1,4,1.47,0.37,0.37,18.2
FC,2024-05-24,97.6,-1.59,5.25,"Doval, Camilo",668901,666808,,called_strike,,,,,1,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,S,,,3,0,2024,-0.28,0.97,-0.8,3.32,596019,621438,607043,2,9,Bot,,,,,,,2.7683225532266924,-142.18201179441587,-1.9594965649426324,-4.37259395701367,32.08841077412444,-18.79092211285461,3.94,1.89,,,,97.9,2507,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.11,,,,,,,,79,4,Cutter,7,8,7,8,8,7,7,8,Standard,Standard,212,0.0,-0.065,,,,0.065,,-1,-1,0.271,0.271,26,24,27,25,1,4,2,2,1,4,1.42,0.28,0.28,17.6
SI,2024-05-24,98.5,-1.55,5.38,"Doval, Camilo",668901,666808,,ball,,,,,11,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,B,,,2,0,2024,-0.86,0.6,-1.09,3.95,596019,621438,607043,2,9,Bot,,,,,,,3.246052696777549,-143.48751665011432,0.1797415640414961,-12.639594230512666,34.30882134083308,-24.21937696072233,3.67,1.8,,,,98.7,2424,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.08,,,,,,,,79,3,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,221,0.0,0.108,,,,-0.108,,-1,-1,0.271,0.271,26,24,27,25,1,4,2,2,1,4,1.75,0.86,0.86,19.7
SL,2024-05-24,89.6,-1.21,5.48,"Doval, Camilo",668901,666808,,ball,,,,,14,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,B,,,1,0,2024,0.48,-0.37,1.63,1.33,596019,621438,607043,2,9,Bot,,,,,,,6.045897940703144,-130.31167885506582,-3.4681061049312047,4.165297606145351,27.83821594058313,-35.841914757357415,3.67,1.84,,,,89.9,2598,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.96,,,,,,,,79,2,Slider,7,8,7,8,8,7,7,8,Standard,Standard,59,0.0,0.088,,,,-0.088,,-1,-1,0.271,0.271,26,24,27,25,1,4,2,2,1,4,3.22,-0.48,-0.48,23.1
SL,2024-05-24,90.3,-1.19,5.48,"Doval, Camilo",668901,666808,,ball,,,,,14,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,B,,,0,0,2024,0.37,-0.12,1.56,1.57,596019,621438,607043,2,9,Bot,,,,,,,6.069154431999048,-131.35086131779613,-3.514572378151258,2.97735861323037,28.46502172436856,-32.98641832455289,3.74,1.78,,,,90.3,2550,6.3,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.15,,,,,,,,79,1,Slider,7,8,7,8,8,7,7,8,Standard,Standard,71,0.0,0.031,,,,-0.031,,-1,-1,0.271,0.271,26,24,27,25,1,4,2,2,1,4,2.92,-0.37,-0.37,25.3
FC,2024-05-24,102.0,-1.39,5.51,"Doval, Camilo",502110,666808,strikeout,swinging_strike,,,,,14,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,2,,0,2,2024,-0.4,0.94,1.12,2.01,596019,621438,607043,1,9,Bot,,,,,,,8.039861481331773,-148.29783408871012,-6.866364143767168,-7.803970065147321,33.496600679961574,-16.825253513944773,3.73,1.75,,,,102.5,2622,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.02,,0.0,0.0,1,0,0,,78,3,Cutter,7,8,7,8,8,7,7,8,Standard,Standard,224,-0.259,-0.16,74.1,9.0,,0.16,,-1,-1,0.53,0.53,26,36,27,37,1,4,2,2,1,1,1.24,0.4,0.4,19.9
SL,2024-05-24,90.3,-1.09,5.51,"Doval, Camilo",502110,666808,,foul,,,,,14,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,,,0,1,2024,0.29,-0.11,1.14,2.35,596019,621438,607043,1,9,Bot,,,,,,,4.962195955952674,-131.50057956816204,-1.7405393138644702,2.4265380807860564,25.17403291670793,-33.31462099884795,3.73,1.75,7,67.1,-14,91.1,2649,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.96,,,,,,,,78,2,Slider,7,8,7,8,8,7,7,8,Standard,Standard,73,0.0,-0.072,74.1,8.9,,0.072,88.0,-1,-1,0.53,0.53,26,36,27,37,1,4,2,2,1,1,2.88,-0.29,-0.29,26.0
SL,2024-05-24,91.5,-1.21,5.45,"Doval, Camilo",502110,666808,,foul,,,,,9,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,,,0,0,2024,0.19,-0.08,0.46,1.92,596019,621438,607043,1,9,Bot,,,,,,,3.8473065375487456,-133.28049583428893,-2.9140031709484613,1.4555704957686522,26.9512004847838,-32.700654157658654,3.73,1.75,,,,92.3,2624,6.6,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.92,,,,,,,,78,1,Slider,7,8,7,8,8,7,7,8,Standard,Standard,60,0.0,-0.041,75.5,9.1,,0.041,,-1,-1,0.53,0.53,26,36,27,37,1,4,2,2,1,1,2.78,-0.19,-0.19,25.4
SI,2024-05-24,100.1,-1.33,5.55,"Doval, Camilo",607043,666808,,ball,,,,,13,Camilo Doval intentionally walks Brandon Nimmo.,R,L,R,NYM,SF,B,,,1,1,2024,-0.85,0.53,-0.98,2.45,596019,,621438,1,9,Bot,,,,,,,2.9560696983318597,-145.8005579346712,-4.4783633457254135,-12.835595587192268,32.39087174663178,-23.778659901015896,3.4,1.69,,,,100.6,2403,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.09,,,,,,,,77,3,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,222,0.09,0.024,,,,-0.024,,-1,-1,0.447,0.447,26,31,27,31,1,4,2,2,1,1,1.73,0.85,-0.85,22.6
SI,2024-05-24,99.7,-1.39,5.47,"Doval, Camilo",607043,666808,,called_strike,,,,,14,Camilo Doval intentionally walks Brandon Nimmo.,R,L,R,NYM,SF,S,,,1,0,2024,-0.71,0.41,0.9,1.71,596019,,621438,1,9,Bot,,,,,,,7.975649160514185,-144.97305510563683,-5.921330655308531,-11.92111096361585,33.50081165093418,-25.134538242870395,3.49,1.66,,,,99.9,2383,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.08,,,,,,,,77,2,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,227,0.0,-0.062,,,,0.062,,-1,-1,0.447,0.447,26,31,27,31,1,4,2,2,1,1,1.88,0.71,-0.71,20.6
SI,2024-05-24,100.8,-1.7,5.3,"Doval, Camilo",607043,666808,,ball,,,,,13,Camilo Doval intentionally walks Brandon Nimmo.,R,L,R,NYM,SF,B,,,0,0,2024,-1.11,0.1,-0.37,1.36,596019,,621438,1,9,Bot,,,,,,,6.370184478349928,-146.61306681776864,-5.8934773894209105,-17.516110698229348,34.76051617679462,-29.513412132969048,3.44,1.83,,,,101.2,2464,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.98,,,,,,,,77,1,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,231,0.0,0.024,,,,-0.024,,-1,-1,0.447,0.447,26,31,27,31,1,4,2,2,1,1,2.15,1.11,-1.11,16.8
